["Mono", "LMPP", "LSC-SU070", "LMPP", "Blast-SU353", "LMPP", "LMPP", "Blast-SU353", "Mono", "LMPP", "LSC-SU353", "LSC-SU070", "Mono", "Mono", "Mono", "LSC-SU070", "Blast-SU353", "LMPP", "Blast-SU353", "LSC-SU353"]
time(s),iter,infeas,ot_objective,primal,dual,solver
1.417307e+00,1251,6.66453502430768e-07,1.68931163483032e-01,1.68931829936534e-01,1.68779528234022e-01,1.52301702512070e-04,lamp_kernel
1.701960e+00,1501,8.24931243099611e-07,1.68921196308366e-01,1.68922021239609e-01,1.68803685751121e-01,1.18335488487581e-04,lamp_kernel
1.987295e+00,1751,8.76705447882706e-07,1.68915287946605e-01,1.68916164652053e-01,1.68820726074400e-01,9.54385776530398e-05,lamp_kernel
2.280372e+00,2001,7.47396367229115e-07,1.68911661325424e-01,1.68912408721791e-01,1.68833584096800e-01,7.88246249917024e-05,lamp_kernel
2.573429e+00,2251,4.94296999650119e-07,1.68909336508032e-01,1.68909830805032e-01,1.68846219615208e-01,6.36111898239256e-05,lamp_kernel
2.864180e+00,2501,3.24927486642620e-07,1.68907758639433e-01,1.68908083566919e-01,1.68851723646348e-01,5.63599205711529e-05,lamp_kernel
3.150920e+00,2751,2.18940520333952e-07,1.68906621634896e-01,1.68906840575416e-01,1.68856251668835e-01,5.05889065813281e-05,lamp_kernel
3.437825e+00,3001,1.45622340651114e-07,1.68905758333706e-01,1.68905903956047e-01,1.68859584521605e-01,4.63194344419160e-05,lamp_kernel
3.726984e+00,3251,9.32385475363798e-08,1.68905074803081e-01,1.68905168041629e-01,1.68862334218211e-01,4.28338234172709e-05,lamp_kernel
4.020380e+00,3501,6.08149718380727e-08,1.68904516009469e-01,1.68904576824441e-01,1.68864766543458e-01,3.98102809826550e-05,lamp_kernel
4.316000e+00,3751,5.21001610966888e-08,1.68904048208128e-01,1.68904100308289e-01,1.68866965811549e-01,3.71344967397824e-05,lamp_kernel
4.604241e+00,4001,5.32529757402443e-08,1.68903649665547e-01,1.68903702918522e-01,1.68868899786399e-01,3.48031321235620e-05,lamp_kernel
4.891671e+00,4251,5.34935530309686e-08,1.68903305654620e-01,1.68903359148173e-01,1.68870763426677e-01,3.25957214956929e-05,lamp_kernel
5.179500e+00,4501,5.37368061180128e-08,1.68903005703658e-01,1.68903059440465e-01,1.68872641397122e-01,3.04180433423062e-05,lamp_kernel
5.467352e+00,4751,5.40937795012813e-08,1.68902742044933e-01,1.68902796138713e-01,1.68874609516048e-01,2.81866226646554e-05,lamp_kernel
5.755378e+00,5001,5.37393461169230e-08,1.68902508715118e-01,1.68902562454464e-01,1.68876720013596e-01,2.58424408673963e-05,lamp_kernel
6.044398e+00,5251,5.17518906759482e-08,1.68902301023965e-01,1.68902352775855e-01,1.68879012691202e-01,2.33400846532672e-05,lamp_kernel
6.338557e+00,5501,4.76609397000493e-08,1.68902115233202e-01,1.68902162894142e-01,1.68881444888492e-01,2.07180056499001e-05,lamp_kernel
6.632201e+00,5751,4.19043617093854e-08,1.68901948342309e-01,1.68901990246671e-01,1.68883856077530e-01,1.81341691403991e-05,lamp_kernel
6.926705e+00,6001,3.51935035554189e-08,1.68901797915098e-01,1.68901833108602e-01,1.68886032373709e-01,1.58007348923239e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.580100e-05,1,1.49306930693069e+00,3.73727402697057e-01,1.86679670962775e+00,0.00000000000000e+00,1.86679670962775e+00,lamp_kernel
2.801460e-01,251,4.16767590801841e-04,2.02696593877114e-01,2.03113361467915e-01,2.00718662595131e-01,2.39469887278440e-03,lamp_kernel
5.607504e-01,501,8.60552193760893e-05,2.02010140964650e-01,2.02096196184026e-01,2.01432374132003e-01,6.63822052023449e-04,lamp_kernel
8.411535e-01,751,9.05384740745430e-06,2.01883428388193e-01,2.01892482235601e-01,2.01525093280534e-01,3.67388955066578e-04,lamp_kernel
1.128399e+00,1001,1.43208540117859e-05,2.01840380971634e-01,2.01854701825646e-01,2.01646079356271e-01,2.08622469375225e-04,lamp_kernel
1.418218e+00,1251,4.50393485885106e-06,2.01821337755669e-01,2.01825841690528e-01,2.01695157182528e-01,1.30684507999607e-04,lamp_kernel
1.706767e+00,1501,2.82582710468611e-06,2.01811520920293e-01,2.01814346747398e-01,2.01728883203255e-01,8.54635441428497e-05,lamp_kernel
1.992327e+00,1751,1.15708736844627e-06,2.01806003999148e-01,2.01807161086516e-01,2.01741754745403e-01,6.54063411134886e-05,lamp_kernel
2.277952e+00,2001,8.60013303123257e-07,2.01802761141752e-01,2.01803621155056e-01,2.01743900400658e-01,5.97207543973355e-05,lamp_kernel
2.563923e+00,2251,3.92878382001699e-07,2.01800770850897e-01,2.01801163729279e-01,2.01743229192045e-01,5.79345372348494e-05,lamp_kernel
2.849803e+00,2501,2.60296450743159e-07,2.01799443253284e-01,2.01799703549735e-01,2.01747871351812e-01,5.18321979226244e-05,lamp_kernel
3.138510e+00,2751,2.22400277679917e-07,2.01798475865407e-01,2.01798698265684e-01,2.01753777538345e-01,4.49207273397756e-05,lamp_kernel
3.431195e+00,3001,1.96141969432442e-07,2.01797730959375e-01,2.01797927101345e-01,2.01759375445611e-01,3.85516557335763e-05,lamp_kernel
3.726283e+00,3251,1.66344415540011e-07,2.01797139306693e-01,2.01797305651109e-01,2.01764166913298e-01,3.31387378107728e-05,lamp_kernel
4.014336e+00,3501,1.32279224834585e-07,2.01796657877223e-01,2.01796790156447e-01,2.01767715110984e-01,2.90750454635946e-05,lamp_kernel
4.301520e+00,3751,1.06628345494861e-07,2.01796256493708e-01,2.01796363122053e-01,2.01770206453010e-01,2.61566690437365e-05,lamp_kernel
4.588814e+00,4001,8.97543674107946e-08,2.01795914269985e-01,2.01796004024353e-01,2.01772366164869e-01,2.36378594834219e-05,lamp_kernel
4.876266e+00,4251,8.29126806417900e-08,2.01795617304306e-01,2.01795700216987e-01,2.01774290739850e-01,2.14094771368023e-05,lamp_kernel
5.169167e+00,4501,7.92166256056409e-08,2.01795356385216e-01,2.01795435601842e-01,2.01776024494624e-01,1.94111072175096e-05,lamp_kernel
5.462393e+00,4751,7.67832406606688e-08,2.01795125233502e-01,2.01795202016742e-01,2.01777592055375e-01,1.76099613677372e-05,lamp_kernel
5.756739e+00,5001,7.46736517804779e-08,2.01794919371689e-01,2.01794994045341e-01,2.01779013984653e-01,1.59800606876481e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.296000e-05,1,1.45346534653465e+00,3.73727402697057e-01,1.82719274923171e+00,0.00000000000000e+00,1.82719274923171e+00,lamp_kernel
2.801104e-01,251,9.01565858970304e-05,1.88683839056720e-01,1.88773995642617e-01,1.87040825512035e-01,1.73317013058244e-03,lamp_kernel
5.601702e-01,501,9.43421013944995e-06,1.88039360717383e-01,1.88048794927522e-01,1.87517620796901e-01,5.31174130621231e-04,lamp_kernel
8.414180e-01,751,2.94472207573235e-06,1.87910186233754e-01,1.87913130955830e-01,1.87627393641849e-01,2.85737313980600e-04,lamp_kernel
1.122309e+00,1001,1.76884747865631e-06,1.87866596289541e-01,1.87868365137020e-01,1.87700605729565e-01,1.67759407455004e-04,lamp_kernel
1.405221e+00,1251,8.57983841090091e-07,1.87848139745391e-01,1.87848997729232e-01,1.87731811819283e-01,1.17185909949441e-04,lamp_kernel
1.691149e+00,1501,5.24386367242425e-07,1.87838853183553e-01,1.87839377569921e-01,1.87746228704837e-01,9.31488650836865e-05,lamp_kernel
1.981893e+00,1751,5.28914481456577e-07,1.87833419477621e-01,1.87833948392103e-01,1.87757314571077e-01,7.66338210252682e-05,lamp_kernel
2.276162e+00,2001,3.65179427013173e-07,1.87829874701335e-01,1.87830239880762e-01,1.87764985202172e-01,6.52546785908092e-05,lamp_kernel
2.563535e+00,2251,1.92666091027913e-07,1.87827366147745e-01,1.87827558813836e-01,1.87771043601081e-01,5.65152127542934e-05,lamp_kernel
2.849781e+00,2501,1.59163484933122e-07,1.87825477125098e-01,1.87825636288583e-01,1.87776281040075e-01,4.93552485084647e-05,lamp_kernel
3.136051e+00,2751,1.40041221841176e-07,1.87823992581118e-01,1.87824132622340e-01,1.87781290771149e-01,4.28418511912998e-05,lamp_kernel
3.426903e+00,3001,1.50952400510064e-07,1.87822794703572e-01,1.87822945655972e-01,1.87785630800432e-01,3.73148555402325e-05,lamp_kernel
3.719266e+00,3251,1.43756505409430e-07,1.87821813655555e-01,1.87821957412061e-01,1.87789696052745e-01,3.22613593156662e-05,lamp_kernel
4.013792e+00,3501,1.69253179039787e-07,1.87821002421913e-01,1.87821171675092e-01,1.87793107949720e-01,2.80637253726457e-05,lamp_kernel
4.300742e+00,3751,1.65576952272181e-07,1.87820330081351e-01,1.87820495658303e-01,1.87795966174320e-01,2.45294839832377e-05,lamp_kernel
4.587851e+00,4001,1.75235768545360e-07,1.87819772154913e-01,1.87819947390682e-01,1.87798766596189e-01,2.11807944925368e-05,lamp_kernel
4.874913e+00,4251,1.66634224573965e-07,1.87819310725130e-01,1.87819477359354e-01,1.87800901936187e-01,1.85754231669388e-05,lamp_kernel
5.162140e+00,4501,1.46216979903810e-07,1.87818930449565e-01,1.87819076666545e-01,1.87802938120053e-01,1.61385464916286e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.004300e-05,1,1.68514851485149e+00,3.73727402697057e-01,2.05887591754854e+00,0.00000000000000e+00,2.05887591754854e+00,lamp_kernel
2.810431e-01,251,2.58325316311028e-04,1.74503924329151e-01,1.74762249645462e-01,1.73305002112658e-01,1.45724753280438e-03,lamp_kernel
5.685295e-01,501,6.54360310554844e-05,1.74035524996420e-01,1.74100961027475e-01,1.73610687656707e-01,4.90273370768207e-04,lamp_kernel
8.572326e-01,751,1.52844022251566e-05,1.73962860868330e-01,1.73978145270555e-01,1.73664791258903e-01,3.13354011652361e-04,lamp_kernel
1.140580e+00,1001,3.33854295898525e-06,1.73939914107152e-01,1.73943252650111e-01,1.73738349627612e-01,2.04903022499398e-04,lamp_kernel
1.423167e+00,1251,1.33606165722015e-06,1.73929858139973e-01,1.73931194201630e-01,1.73794010929727e-01,1.37183271903069e-04,lamp_kernel
1.708293e+00,1501,6.09725163954718e-07,1.73924409302924e-01,1.73925019028088e-01,1.73826268344601e-01,9.87506834874696e-05,lamp_kernel
1.997598e+00,1751,4.88307218484462e-07,1.73920910509184e-01,1.73921398816402e-01,1.73849663711474e-01,7.17351049285553e-05,lamp_kernel
2.290108e+00,2001,5.06386124730654e-07,1.73918501697705e-01,1.73919008083830e-01,1.73866252243946e-01,5.27558398840111e-05,lamp_kernel
2.583879e+00,2251,4.36033360414580e-07,1.73916823883458e-01,1.73917259916819e-01,1.73876877880483e-01,4.03820363353291e-05,lamp_kernel
2.870588e+00,2501,3.01635521261336e-07,1.73915649703506e-01,1.73915951339027e-01,1.73883695828482e-01,3.22555105454203e-05,lamp_kernel
3.157304e+00,2751,1.78224660663652e-07,1.73914809790341e-01,1.73914988015002e-01,1.73888258089907e-01,2.67299250953368e-05,lamp_kernel
3.444036e+00,3001,1.14437013348477e-07,1.73914186639104e-01,1.73914301076118e-01,1.73891606664615e-01,2.26944115029604e-05,lamp_kernel
3.730729e+00,3251,8.40693332719622e-08,1.73913707976368e-01,1.73913792045701e-01,1.73894106450402e-01,1.96855952991348e-05,lamp_kernel
4.017674e+00,3501,6.89584443942796e-08,1.73913330765029e-01,1.73913399723473e-01,1.73896042608987e-01,1.73571144862494e-05,lamp_kernel
4.304840e+00,3751,5.78228626217872e-08,1.73913027660899e-01,1.73913085483761e-01,1.73897646562883e-01,1.54389208777972e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.270500e-05,1,8.80515235989618e-01,3.73727402697057e-01,1.25424263868668e+00,0.00000000000000e+00,1.25424263868668e+00,lamp_kernel
2.793714e-01,251,2.51396598891972e-04,1.81056218581210e-01,1.81307615180102e-01,1.78865511214913e-01,2.44210396518901e-03,lamp_kernel
5.587600e-01,501,2.58488855315940e-05,1.80298257828604e-01,1.80324106714135e-01,1.79545561770493e-01,7.78544943642101e-04,lamp_kernel
8.382163e-01,751,3.84949724519036e-06,1.80161929773395e-01,1.80165779270640e-01,1.79771410582513e-01,3.94368688126950e-04,lamp_kernel
1.118833e+00,1001,2.63142398350516e-06,1.80114969565387e-01,1.80117600989370e-01,1.79866317045945e-01,2.51283943425440e-04,lamp_kernel
1.402881e+00,1251,1.14655253457054e-06,1.80093165882718e-01,1.80094312435253e-01,1.79905408170994e-01,1.88904264259077e-04,lamp_kernel
1.687347e+00,1501,5.40922181547950e-07,1.80081006652868e-01,1.80081547575049e-01,1.79937925347142e-01,1.43622227907064e-04,lamp_kernel
1.972331e+00,1751,5.08771072050450e-07,1.80073535716396e-01,1.80074044487468e-01,1.79963363204805e-01,1.10681282663144e-04,lamp_kernel
2.257559e+00,2001,3.91260388841342e-07,1.80068722872840e-01,1.80069114133229e-01,1.79980351190720e-01,8.87629425089242e-05,lamp_kernel
2.543341e+00,2251,3.02115351570760e-07,1.80065517845638e-01,1.80065819960990e-01,1.79993098020394e-01,7.27219405957658e-05,lamp_kernel
2.829430e+00,2501,2.54790435342130e-07,1.80063309231681e-01,1.80063564022116e-01,1.80002714358586e-01,6.08496635303990e-05,lamp_kernel
3.119138e+00,2751,2.27980102316004e-07,1.80061733201603e-01,1.80061961181705e-01,1.80008899414172e-01,5.30617675328637e-05,lamp_kernel
3.411880e+00,3001,2.02771188939457e-07,1.80060571510991e-01,1.80060774282180e-01,1.80013550647997e-01,4.72236341828858e-05,lamp_kernel
3.706379e+00,3251,1.61495321464409e-07,1.80059687890933e-01,1.80059849386255e-01,1.80017292289678e-01,4.25570965764954e-05,lamp_kernel
3.992627e+00,3501,1.21515684098267e-07,1.80058992947516e-01,1.80059114463200e-01,1.80020110249337e-01,3.90042138632141e-05,lamp_kernel
5.021340e+00,3751,9.53127594281768e-08,1.80058429139770e-01,1.80058524452529e-01,1.80022786725025e-01,3.57377275047865e-05,lamp_kernel
5.314891e+00,4001,7.98482472583313e-08,1.80057960633592e-01,1.80058040481839e-01,1.80025203346371e-01,3.28371354686441e-05,lamp_kernel
5.601680e+00,4251,6.65044051550789e-08,1.80057564438495e-01,1.80057630942900e-01,1.80027490833229e-01,3.01401096717835e-05,lamp_kernel
5.888487e+00,4501,5.86902598628076e-08,1.80057224949067e-01,1.80057283639327e-01,1.80029572467273e-01,2.77111720535239e-05,lamp_kernel
6.175238e+00,4751,5.51959822095703e-08,1.80056931064036e-01,1.80056986260018e-01,1.80031489763105e-01,2.54964969130522e-05,lamp_kernel
6.468674e+00,5001,5.63081451486704e-08,1.80056674625278e-01,1.80056730933423e-01,1.80033245440381e-01,2.34854930424300e-05,lamp_kernel
6.761755e+00,5251,5.88860323071872e-08,1.80056449475879e-01,1.80056508361911e-01,1.80034889568230e-01,2.16187936808165e-05,lamp_kernel
7.052765e+00,5501,6.03369216797250e-08,1.80056250830996e-01,1.80056311167918e-01,1.80036236470355e-01,2.00746975625443e-05,lamp_kernel
7.339544e+00,5751,5.96460304266273e-08,1.80056074845884e-01,1.80056134491914e-01,1.80037459989693e-01,1.86745022206780e-05,lamp_kernel
7.626345e+00,6001,5.66463370627087e-08,1.80055918332780e-01,1.80055974979117e-01,1.80038575661228e-01,1.73993178886611e-05,lamp_kernel
7.913323e+00,6251,5.19961778458137e-08,1.80055778590236e-01,1.80055830586414e-01,1.80039559007854e-01,1.62715785606560e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
1.109360e-04,1,1.72277227722772e+00,3.73727402697057e-01,2.09649967992478e+00,0.00000000000000e+00,2.09649967992478e+00,lamp_kernel
2.797537e-01,251,1.25808910486838e-04,2.02846179505637e-01,2.02971988416124e-01,2.01573283691424e-01,1.39870472470030e-03,lamp_kernel
5.619746e-01,501,7.25766745304712e-05,2.02325323756456e-01,2.02397900430986e-01,2.01903769164238e-01,4.94131266747688e-04,lamp_kernel
8.479046e-01,751,1.97523701159837e-05,2.02229175409639e-01,2.02248927779755e-01,2.01954962484651e-01,2.93965295104615e-04,lamp_kernel
1.136109e+00,1001,1.54497341387735e-05,2.02194566678027e-01,2.02210016412166e-01,2.02011186605252e-01,1.98829806913436e-04,lamp_kernel
1.418987e+00,1251,2.31410004964076e-05,2.02177773074177e-01,2.02200914074674e-01,2.02053970942295e-01,1.46943132378563e-04,lamp_kernel
1.703020e+00,1501,1.65036736971936e-05,2.02167657312682e-01,2.02184160986379e-01,2.02071050400084e-01,1.13110586295484e-04,lamp_kernel
1.987885e+00,1751,6.06127245918611e-06,2.02161738102714e-01,2.02167799375173e-01,2.02085558300594e-01,8.22410745794089e-05,lamp_kernel
2.273291e+00,2001,2.43919802470343e-06,2.02157742541009e-01,2.02160181739033e-01,2.02104239500189e-01,5.59422388440034e-05,lamp_kernel
2.558791e+00,2251,4.95883011524345e-06,2.02155016552300e-01,2.02159975382415e-01,2.02114403024848e-01,4.55723575677469e-05,lamp_kernel
2.844366e+00,2501,3.98560349533766e-06,2.02153226032649e-01,2.02157211636145e-01,2.02119919979554e-01,3.72916565907211e-05,lamp_kernel
3.129956e+00,2751,1.76844189641917e-06,2.02151846534304e-01,2.02153614976201e-01,2.02123047858488e-01,3.05671177125433e-05,lamp_kernel
3.417799e+00,3001,2.89081451443494e-07,2.02150867842908e-01,2.02151156924359e-01,2.02125005531476e-01,2.61513928830892e-05,lamp_kernel
3.703787e+00,3251,1.05252489259543e-06,2.02150121804738e-01,2.02151174329631e-01,2.02126814776130e-01,2.43595535002472e-05,lamp_kernel
3.989685e+00,3501,9.87729409259362e-07,2.02149520631189e-01,2.02150508360598e-01,2.02128451038133e-01,2.20573224654075e-05,lamp_kernel
4.276208e+00,3751,5.51874484438135e-07,2.02149069077125e-01,2.02149620951609e-01,2.02129658968765e-01,1.99619828444852e-05,lamp_kernel
4.562744e+00,4001,1.33543848656026e-07,2.02148697004896e-01,2.02148830548745e-01,2.02130777138989e-01,1.80534097561358e-05,lamp_kernel
4.849300e+00,4251,2.59564326150158e-07,2.02148398613735e-01,2.02148658178062e-01,2.02131830484418e-01,1.68276936435008e-05,lamp_kernel
5.142507e+00,4501,2.64019668455747e-07,2.02148157272915e-01,2.02148421292583e-01,2.02132821716740e-01,1.55995758428784e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.135900e-05,1,1.90495049504951e+00,3.73727402697057e-01,2.27867789774656e+00,0.00000000000000e+00,2.27867789774656e+00,lamp_kernel
2.868184e-01,251,8.66708555725488e-06,2.07980851330654e-01,2.07989518416212e-01,2.07023113465272e-01,9.66404950939304e-04,lamp_kernel
5.715022e-01,501,2.50524203109862e-06,2.07575502287321e-01,2.07578007529352e-01,2.07248615847769e-01,3.29391681583246e-04,lamp_kernel
8.519286e-01,751,1.81014958474540e-06,2.07495088598092e-01,2.07496898747676e-01,2.07325697062891e-01,1.71201684785821e-04,lamp_kernel
1.132371e+00,1001,9.04893683373247e-07,2.07464427357397e-01,2.07465332251081e-01,2.07351816773590e-01,1.13515477490500e-04,lamp_kernel
1.416298e+00,1251,7.72696006833146e-07,2.07448941654939e-01,2.07449714350946e-01,2.07370462427340e-01,7.92519236061384e-05,lamp_kernel
1.706167e+00,1501,7.65968023640427e-07,2.07440228028749e-01,2.07440993996773e-01,2.07382897257040e-01,5.80967397325882e-05,lamp_kernel
1.999854e+00,1751,7.74747454365300e-07,2.07434989102990e-01,2.07435763850445e-01,2.07391351106793e-01,4.44127436516062e-05,lamp_kernel
2.287208e+00,2001,6.37335064511734e-07,2.07431740652506e-01,2.07432377987571e-01,2.07397773062756e-01,3.46049248151348e-05,lamp_kernel
2.573399e+00,2251,3.25530507087137e-07,2.07429683225104e-01,2.07430008755611e-01,2.07403073110176e-01,2.69356454348224e-05,lamp_kernel
2.859719e+00,2501,1.35741084853279e-07,2.07428297957853e-01,2.07428433698938e-01,2.07406774155158e-01,2.16595437801670e-05,lamp_kernel
3.145960e+00,2751,7.53760049192950e-08,2.07427288283986e-01,2.07427363659991e-01,2.07409463081841e-01,1.79005781504871e-05,lamp_kernel
3.432366e+00,3001,7.00438303631122e-08,2.07426508574938e-01,2.07426578618769e-01,2.07411350120078e-01,1.52284986904838e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.761600e-05,1,1.72871287128713e+00,3.73727402697057e-01,2.10244027398419e+00,0.00000000000000e+00,2.10244027398419e+00,lamp_kernel
2.828570e-01,251,2.80559120833968e-05,1.84682301893408e-01,1.84710357805492e-01,1.83317527629620e-01,1.39283017587108e-03,lamp_kernel
5.695745e-01,501,5.08700312072675e-06,1.84235228623896e-01,1.84240315627016e-01,1.83794569841671e-01,4.45745785345453e-04,lamp_kernel
8.581544e-01,751,1.89467892806978e-06,1.84142645495731e-01,1.84144540174659e-01,1.83876055006361e-01,2.68485168298915e-04,lamp_kernel
1.139319e+00,1001,1.31369217974638e-06,1.84107165333348e-01,1.84108479025528e-01,1.83920288624947e-01,1.88190400581406e-04,lamp_kernel
1.420847e+00,1251,1.14797931393259e-06,1.84089841599516e-01,1.84090989578830e-01,1.83958604632118e-01,1.32384946712083e-04,lamp_kernel
1.705022e+00,1501,7.98555433140521e-07,1.84080461644016e-01,1.84081260199449e-01,1.83987601606637e-01,9.36585928122680e-05,lamp_kernel
1.990253e+00,1751,5.07427927018492e-07,1.84075033066869e-01,1.84075540494796e-01,1.84008212856221e-01,6.73276385743660e-05,lamp_kernel
2.275678e+00,2001,4.84498433485758e-07,1.84071677831244e-01,1.84072162329677e-01,1.84023599730840e-01,4.85625988372596e-05,lamp_kernel
2.561278e+00,2251,3.39598147887987e-07,1.84069502706474e-01,1.84069842304622e-01,1.84033592785135e-01,3.62495194867196e-05,lamp_kernel
2.846959e+00,2501,2.05188936316552e-07,1.84068033475611e-01,1.84068238664547e-01,1.84038834999268e-01,2.94036652795093e-05,lamp_kernel
