iter,infeas,ot_objective,dual,solver,time(s),problemclass,p,maxval,Algorithm,problem_1,problem_2,eta,primal,resolution_x,unnorm_ot_distance,gap,bintime,resolution_y,ot_distance,maxv
237001,0.0001062141283852,2.43421352677945,182.66108041993,sinkhorn_kernel,581.0476,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422160072261637,544.5719101259294,64,2.4342527066751765,126.0
237201,0.0001062140748337,2.43421352677827,182.661082730551,sinkhorn_kernel,581.5373,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422153325952582,544.5719101259294,64,2.4342527066751765,126.0
237401,0.0001062140189006,2.43421352677704,182.66108504117,sinkhorn_kernel,582.0266,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422146279612109,544.5719101259294,64,2.4342527066751765,126.0
237601,0.0001062139604819,2.43421352677575,182.661087351786,sinkhorn_kernel,582.5171,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422138920145989,544.5719101259294,64,2.4342527066751765,126.0
237801,0.0001062138994638,2.43421352677441,182.6610896624,sinkhorn_kernel,583.0064,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422131233205205,544.5719101259294,64,2.4342527066751765,126.0
238001,0.0001062138357342,2.434213526773,182.661091973011,sinkhorn_kernel,583.4963,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342212320468559,544.5719101259294,64,2.4342527066751765,126.0
238201,0.0001062137691695,2.43421352677154,182.661094283619,sinkhorn_kernel,583.9857,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422114818993556,544.5719101259294,64,2.4342527066751765,126.0
238401,0.0001062136996464,2.43421352677001,182.661096594225,sinkhorn_kernel,584.4751,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422106060612842,544.5719101259294,64,2.4342527066751765,126.0
238601,0.0001062136270305,2.43421352676842,182.661098904827,sinkhorn_kernel,584.964,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342209691259928,544.5719101259294,64,2.4342527066751765,126.0
238801,0.0001062135511857,2.43421352676674,182.661101215426,sinkhorn_kernel,585.4538,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342208735783447,544.5719101259294,64,2.4342527066751765,126.0
239001,0.0001062134719688,2.434213526765,182.661103526021,sinkhorn_kernel,585.943,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422077378245457,544.5719101259294,64,2.4342527066751765,126.0
239201,0.000106213389228,2.43421352676318,182.661105836613,sinkhorn_kernel,586.4326,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422066954724535,544.5719101259294,64,2.4342527066751765,126.0
239401,0.00010621330281,2.43421352676126,182.661108147202,sinkhorn_kernel,586.9219,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422056067976331,544.5719101259294,64,2.4342527066751765,126.0
239601,0.000106213212547,2.43421352675929,182.661110457786,sinkhorn_kernel,587.4116,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422044696808312,544.5719101259294,64,2.4342527066751765,126.0
239801,0.0001062131182728,2.4342135267572,182.661112768367,sinkhorn_kernel,587.9012,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422032820349438,544.5719101259294,64,2.4342527066751765,126.0
240001,0.0001062130198066,2.43421352675504,182.661115078943,sinkhorn_kernel,588.3909,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013422020415767845,544.5719101259294,64,2.4342527066751765,126.0
240201,0.0001062129169614,2.43421352675278,182.661117389515,sinkhorn_kernel,588.8803,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342200745953306,544.5719101259294,64,2.4342527066751765,126.0
240401,0.0001062128095429,2.43421352675041,182.661119700082,sinkhorn_kernel,589.3697,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342199392717172,544.5719101259294,64,2.4342527066751765,126.0
240601,0.0001062126973473,2.43421352674794,182.661122010645,sinkhorn_kernel,589.8594,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421979792996143,544.5719101259294,64,2.4342527066751765,126.0
240801,0.0001062125801646,2.43421352674536,182.661124321203,sinkhorn_kernel,590.3489,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421965030556102,544.5719101259294,64,2.4342527066751765,126.0
241001,0.0001062124577691,2.43421352674267,182.661126631755,sinkhorn_kernel,590.8382,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342194961141295,544.5719101259294,64,2.4342527066751765,126.0
241201,0.0001062123299331,2.43421352673986,182.661128942302,sinkhorn_kernel,591.3276,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421933506887147,544.5719101259294,64,2.4342527066751765,126.0
241401,0.0001062121964113,2.43421352673692,182.661131252843,sinkhorn_kernel,591.8172,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421916686080218,544.5719101259294,64,2.4342527066751765,126.0
241601,0.0001062120569542,2.43421352673385,182.661133563379,sinkhorn_kernel,592.3071,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421899117555607,544.5719101259294,64,2.4342527066751765,126.0
241801,0.0001062119112953,2.43421352673065,182.661135873908,sinkhorn_kernel,592.796,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421880767734313,544.5719101259294,64,2.4342527066751765,126.0
242001,0.0001062117591593,2.4342135267273,182.66113818443,sinkhorn_kernel,593.2852,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421861601948078,544.5719101259294,64,2.4342527066751765,126.0
242201,0.0001062116002593,2.4342135267238,182.661140494946,sinkhorn_kernel,593.775,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342184158404839,544.5719101259294,64,2.4342527066751765,126.0
242401,0.0001062114342948,2.43421352672015,182.661142805455,sinkhorn_kernel,594.2647,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421820676171358,544.5719101259294,64,2.4342527066751765,126.0
242601,0.0001062112609515,2.43421352671634,182.661145115957,sinkhorn_kernel,594.7541,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421798838725399,544.5719101259294,64,2.4342527066751765,126.0
242801,0.0001062110798997,2.43421352671236,182.66114742645,sinkhorn_kernel,595.2435,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421776030178528,544.5719101259294,64,2.4342527066751765,126.0
243001,0.000106210890797,2.43421352670821,182.661149736936,sinkhorn_kernel,595.7329,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342175220738834,544.5719101259294,64,2.4342527066751765,126.0
243201,0.0001062106932882,2.43421352670386,182.661152047413,sinkhorn_kernel,596.2222,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421727325629839,544.5719101259294,64,2.4342527066751765,126.0
243401,0.0001062104869964,2.43421352669933,182.661154357882,sinkhorn_kernel,596.7115,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421701337392749,544.5719101259294,64,2.4342527066751765,126.0
243601,0.0001062102715336,2.43421352669459,182.661156668341,sinkhorn_kernel,597.201,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421674193820156,544.5719101259294,64,2.4342527066751765,126.0
243801,0.000106210046489,2.43421352668964,182.661158978791,sinkhorn_kernel,597.6903,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421645843150375,544.5719101259294,64,2.4342527066751765,126.0
244001,0.0001062098114408,2.43421352668447,182.661161289231,sinkhorn_kernel,598.1799,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.01342161623224726,544.5719101259294,64,2.4342527066751765,126.0
244201,0.0001062095659416,2.43421352667909,182.66116359966,sinkhorn_kernel,598.6692,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421585304728203,544.5719101259294,64,2.4342527066751765,126.0
244401,0.0001062093095275,2.43421352667345,182.661165910078,sinkhorn_kernel,599.1589,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421553002191534,544.5719101259294,64,2.4342527066751765,126.0
244601,0.0001062090417125,2.43421352666757,182.661168220485,sinkhorn_kernel,599.6482,ClassicImages,1.0,126.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,0.013421519263381277,544.5719101259294,64,2.4342527066751765,126.0
1,0.442815967010064,0.0,-8.08201847320825,sinkhorn_kernel,0.000386213,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,58.22906454994324,0.0003707435404590882,64,2.4342527066751765,126.0
201,0.442815967010064,1.6049121208700698e-33,64.2771056516703,sinkhorn_kernel,0.5283533,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,58.22906454994324,0.4965853037914095,64,2.4342527066751765,126.0
401,0.438708922008776,0.0052461084222519,135.716842918972,sinkhorn_kernel,1.056132,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,57.7063307713587,1.1057236417040774,64,2.4342527066751765,126.0
601,0.430770845226909,0.0182751681589554,202.599112411746,sinkhorn_kernel,1.583299,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,56.69310403710676,1.4918246976412703,64,2.4342527066751765,126.0
801,0.421148855269468,0.0387360693422945,264.864264614679,sinkhorn_kernel,2.110416,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,55.46027240128585,2.0137527074704766,64,2.4342527066751765,126.0
1001,0.408215286693006,0.0635617955432234,322.454209903533,sinkhorn_kernel,2.636486,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,53.805817034450705,2.718281828459045,64,2.4342527066751765,126.0
1201,0.398956410455547,0.0876522676826695,375.993399599347,sinkhorn_kernel,3.162984,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,52.61510815639143,3.158192909689767,64,2.4342527066751765,126.0
1401,0.385354108908815,0.116738345450668,426.093277771405,sinkhorn_kernel,3.688859,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,50.8721320837352,3.6692966676192436,64,2.4342527066751765,126.0
1601,0.374466743665305,0.149144432920167,472.847146404451,sinkhorn_kernel,4.21459,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,49.46791797558344,4.4816890703380645,64,2.4342527066751765,126.0
1801,0.365936541619032,0.171294436985997,516.965239284784,sinkhorn_kernel,4.73984,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,48.37096251368721,4.4816890703380645,64,2.4342527066751765,126.0
2001,0.355857010664421,0.204414901387494,558.784124713198,sinkhorn_kernel,5.266556,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,47.06782114900472,5.206979827179849,64,2.4342527066751765,126.0
2201,0.345200208700174,0.239557497496844,597.739985410312,sinkhorn_kernel,5.789881,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,45.68992150540026,6.049647464412945,64,2.4342527066751765,126.0
2401,0.340032744680526,0.264642424919294,634.451748520971,sinkhorn_kernel,6.312853,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,45.013736111502155,6.049647464412945,64,2.4342527066751765,126.0
2601,0.333709502304428,0.289632512831573,669.530633590119,sinkhorn_kernel,6.836005,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,44.19201748420153,7.028687580589293,64,2.4342527066751765,126.0
2801,0.323022867127097,0.322663199586152,702.89466005587,sinkhorn_kernel,7.358975,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,42.81247076510324,7.028687580589293,64,2.4342527066751765,126.0
3001,0.318099093218992,0.349125646290813,734.687677089632,sinkhorn_kernel,7.882575,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,42.165612805977354,8.166169912567652,64,2.4342527066751765,126.0
3201,0.312681319551027,0.371578187254276,765.196104573003,sinkhorn_kernel,8.40557,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,41.4605207828503,8.166169912567652,64,2.4342527066751765,126.0
3401,0.305719681645715,0.399337128397072,794.289759271867,sinkhorn_kernel,8.928141,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,40.55559546563819,9.487735836358526,64,2.4342527066751765,126.0
3601,0.299827436149327,0.425531009696663,822.137878461953,sinkhorn_kernel,9.451369,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,39.78697865179371,9.487735836358526,64,2.4342527066751765,126.0
3801,0.294475687604935,0.451137554025807,848.814091328293,sinkhorn_kernel,9.974772,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,39.08705179087118,9.487735836358526,64,2.4342527066751765,126.0
4001,0.287874079386115,0.482809117346143,874.195480945777,sinkhorn_kernel,10.49797,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,38.22357759197952,11.023176380641601,64,2.4342527066751765,126.0
4201,0.279960482917909,0.510522258039563,898.343538177306,sinkhorn_kernel,11.02177,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,37.19875129629215,11.023176380641601,64,2.4342527066751765,126.0
4401,0.274232835347795,0.53889848334678,921.47551239522,sinkhorn_kernel,11.54457,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,36.44869147715057,11.023176380641601,64,2.4342527066751765,126.0
4601,0.268538118514591,0.568775263274733,943.644749491712,sinkhorn_kernel,12.06631,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,35.701280376238905,11.023176380641601,64,2.4342527066751765,126.0
4801,0.263769904448614,0.586573246305463,965.033934391318,sinkhorn_kernel,12.58889,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,35.08268742089507,13.463738035001692,64,2.4342527066751765,126.0
5001,0.259081683950838,0.611393918796473,985.670081573566,sinkhorn_kernel,13.11076,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,34.46715096568429,13.463738035001692,64,2.4342527066751765,126.0
5201,0.254369655583391,0.633295684818033,1005.55778290149,sinkhorn_kernel,13.63172,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,33.851533625364404,13.463738035001692,64,2.4342527066751765,126.0
5401,0.250836220796651,0.653685579245756,1024.78045439711,sinkhorn_kernel,14.15151,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,33.385930947807445,13.463738035001692,64,2.4342527066751765,126.0
5601,0.246131471982392,0.676716146488353,1043.39648016993,sinkhorn_kernel,14.67058,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,32.770102029968214,15.642631884188171,64,2.4342527066751765,126.0
5801,0.241284217074101,0.703166135738706,1061.33292972714,sinkhorn_kernel,15.18909,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,32.132897922273195,15.642631884188171,64,2.4342527066751765,126.0
6001,0.238855291207632,0.716219369090916,1078.75358564725,sinkhorn_kernel,15.70928,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,31.81380002974589,15.642631884188171,64,2.4342527066751765,126.0
6201,0.233512803226054,0.739437915010861,1095.62807408072,sinkhorn_kernel,16.23081,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,31.11742799814712,15.642631884188171,64,2.4342527066751765,126.0
6401,0.22905475988189,0.758083166560882,1111.9477127557,sinkhorn_kernel,16.75258,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,30.537069285232434,18.17414536944306,64,2.4342527066751765,126.0
6601,0.225556769596836,0.780022854303107,1127.73108376312,sinkhorn_kernel,17.27301,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,30.074382821573405,18.17414536944306,64,2.4342527066751765,126.0
6801,0.223162440015494,0.800008985774191,1143.05579229034,sinkhorn_kernel,17.79116,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,29.75271116285323,18.17414536944306,64,2.4342527066751765,126.0
7001,0.219919024708711,0.817041839912248,1157.92933759681,sinkhorn_kernel,18.31023,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,29.327007980060515,18.17414536944306,64,2.4342527066751765,126.0
7201,0.218403994974038,0.825517732769125,1172.50558402602,sinkhorn_kernel,18.82968,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,29.127638340634842,18.17414536944306,64,2.4342527066751765,126.0
7401,0.21482842041255,0.840114621185628,1186.83754940173,sinkhorn_kernel,19.34929,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,28.662519057470845,18.17414536944306,64,2.4342527066751765,126.0
7601,0.211457847118925,0.854800096602626,1200.83540284296,sinkhorn_kernel,19.86789,ClassicImages,1.0,126.0,SK ($\eta = 10^{-5}$),data64_1005.csv,data64_1007.csv,,,64,19941.39817308305,28.2231413470571,21.11534442254061,64,2.4342527066751765,126.0
