time(s),iter,infeas,ot_objective,primal,dual,solver,N,w,tau,eta,p,prob1,prob2
1.986805,8001,1.96747410781094e-5,0.00259999729352745,0.00263596880346779,0.0014082267290282,lamp_cuda,100,10,0.1,0.0,2.0,GRFrough/data32_1010.csv,GRFrough/data32_1008.csv
2.12202,8501,1.12380108344612e-5,0.00246087187651106,0.00248147968676209,0.00145086810833924,lamp_cuda,100,10,0.1,0.0,2.0,GRFrough/data32_1010.csv,GRFrough/data32_1008.csv
2.429881,9001,8.22008577171848e-6,0.00234368632819641,0.00235885161490095,0.00148204131012664,lamp_cuda,100,10,0.1,0.0,2.0,GRFrough/data32_1010.csv,GRFrough/data32_1008.csv
2.543336,9501,1.08202149308118e-5,0.00224597891705712,0.00226575023899135,0.00150674741024559,lamp_cuda,100,10,0.1,0.0,2.0,GRFrough/data32_1010.csv,GRFrough/data32_1008.csv
0.000334006,1,0.677307615753233,0.220484006267545,1.55552874179531,0.0,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.1219142,501,0.0249926091359276,0.0836591815150238,0.131594207273314,-0.0268928212206692,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.2420575,1001,0.0034928101637274,0.068473793452294,0.0752330043529905,0.0479413469814167,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.3649066,1501,0.00128981122201611,0.0633146186296841,0.0656075429349895,0.0527012878641682,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.4876236,2001,0.000655735889357227,0.0607212618615829,0.0619930287908591,0.0533246933953566,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.6098597,2501,0.000594502507951312,0.0591114507506006,0.0602644368787648,0.0534742247164314,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.7381987,3001,0.00029156326906608,0.0580265406032465,0.0585904568202157,0.0535776191574824,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.8632638,3501,0.000304825791928039,0.0572859553929297,0.0578232154683457,0.053694823812378,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.989693,4001,0.000104795979324708,0.0567117663529661,0.0569153827946746,0.0537094451928713,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.117979,4501,7.41412471534949e-5,0.0562796080979588,0.0564138498276371,0.0537689384491709,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.247706,5001,9.26470167419554e-5,0.0559552118514213,0.0561350569570051,0.0538231747963395,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.377864,5501,0.000153179539729808,0.0556966795478359,0.0559651766708611,0.0539153819837337,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.509979,6001,0.00011521115679105,0.0554811155983004,0.0557032554369854,0.053942082881848,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.643738,6501,7.3009279271346e-5,0.0553026908077562,0.055443231648842,0.0539865620223287,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
1.782927,7001,9.89893553472867e-5,0.0551643047556042,0.0553395455991143,0.0540326071882029,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
2.101181,7501,8.84346701154292e-5,0.0550483937213297,0.0552036387017999,0.0540621024032792,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
2.213091,8001,1.73303911519963e-5,0.0549436454532261,0.0549760216104747,0.0540727270639896,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
2.328328,8501,6.6610648803877e-5,0.0548747092013641,0.0550030437648482,0.0541333979398215,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
2.444315,9001,8.20412504841637e-5,0.0548134495882322,0.0549715394741953,0.0541662096893698,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
2.559411,9501,6.59485583831653e-5,0.0547586102924865,0.0548857847181232,0.0541908777334367,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1006.csv,LogGRF/data32_1004.csv
0.000346123,1,1.05983008052769,0.159883672379143,2.32336386475908,0.0,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.1194103,501,0.0124265568953004,0.039107290372383,0.0631425584122472,-0.0125923369302269,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.2410131,1001,0.00094105107089026,0.0246114143320597,0.0264325431891343,-0.305173838841954,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.36411,1501,0.000252712463120625,0.019667100976317,0.0201493066029243,0.00961432550983987,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.4877695,2001,0.00025631073183961,0.0171064167565823,0.0175901666847982,-0.0126516286211442,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.6125804,2501,0.000190789079331698,0.0155005916592026,0.0158584677251191,-0.105233494504865,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.7394161,3001,0.000107357934812878,0.014412416958388,0.0146168865336858,0.00523550160451086,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.8676059,3501,0.000107625908042092,0.0136361078934888,0.0138383117034845,-0.0515940445920654,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.9972251,4001,0.000133509065899697,0.0130522821933331,0.0133037640513826,0.00813896548534787,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.133093,4501,9.78376908055572e-5,0.0126012336554804,0.0127860050997609,0.0087720633482497,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.266924,5001,6.22245629826456e-5,0.0122384946511887,0.0123565640958115,-0.025387536793238,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.400279,5501,6.0232448621617e-5,0.0119528943637268,0.0120672069983829,0.0101665512495289,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.535204,6001,9.26037733012841e-5,0.0117264401740711,0.0119022978612598,0.00675372663174889,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.864268,6501,6.52672012712141e-5,0.0115338233305426,0.011657021574609,0.00527566268127611,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
1.974547,7001,4.6165689677273e-5,0.0113775718049454,0.0114652857706945,0.0103233156391482,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
2.085406,7501,6.61369533892609e-5,0.0112523264317261,0.011378976214915,0.00543648712288847,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
2.198067,8001,4.2453307675192e-5,0.0111459653482893,0.011227011830726,0.0101763671710053,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
2.312964,8501,5.08552157634805e-5,0.011061770727971,0.0111589812334454,0.010358902675195,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
2.428811,9001,4.62678454916107e-5,0.0109917946933821,0.0110798651466076,0.00859074147395172,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
2.547487,9501,3.45493370593884e-5,0.0109341187495015,0.0109997246678247,0.0102896762878879,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1003.csv,Shapes/data32_1008.csv
0.000369816,1,0.810990503529433,0.173667163592078,1.84201353318586,0.0,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.1218308,501,0.00340781473181244,0.0446668612796259,0.0512128876085929,-0.100217677780068,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.2460705,1001,0.000824351869763135,0.030179178115573,0.0317461934100047,-0.210672656677008,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.370067,1501,9.19769542145243e-5,0.0250531326763261,0.0252256499628621,0.0145491172384001,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.4997798,2001,0.0001527999392511,0.0224337562149124,0.0227168579535032,-0.0681014799731405,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.628969,2501,0.000159686152227396,0.0207814254085215,0.0210781556999101,0.00673552237502567,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.7590675,3001,9.9542863301492e-5,0.0196393323828876,0.0198262139204835,0.0138714990845311,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.8905091,3501,4.12887452182117e-5,0.018789571979965,0.0188677506165238,-0.0518899807623292,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.023177,4001,8.79290283186003e-5,0.0181497581031173,0.0183154433104015,0.0147903293435702,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.16044,4501,9.99416038218329e-5,0.0176471433916445,0.0178375625512575,0.0138009064827097,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.524275,5001,5.41903098916319e-5,0.0172332197697029,0.017334955221298,0.00155829636081783,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.633906,5501,0.000129326843472719,0.0169064495901565,0.0171540751948616,0.0149080540014145,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.744679,6001,6.82621847557979e-5,0.0166320942379164,0.0167640530945356,0.0105670548027624,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.857323,6501,0.000113079118830398,0.0164100455899634,0.0166297182758602,0.0149085706186411,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
1.971581,7001,5.18871056810944e-5,0.016220801164574,0.0163205628119314,0.014900090473334,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
2.086811,7501,3.90404908417452e-5,0.016062706016659,0.0161372266200707,0.0126795532850913,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
2.204071,8001,5.24554131030258e-5,0.0159329078994165,0.0160333343475534,0.0149456599198368,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
2.323365,8501,6.41441991458293e-5,0.0158245803749943,0.0159487872565441,0.0140945398284571,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
2.442893,9001,3.69260800179654e-5,0.0157289640261564,0.015799730754415,0.0148329984937419,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
2.570677,9501,2.76386953796919e-5,0.0156497962952242,0.0157040039499903,0.0149937407396839,lamp_cuda,100,10,0.1,0.0,2.0,Shapes/data32_1010.csv,Shapes/data32_1004.csv
0.000374347,1,0.674268580024855,0.194281172497704,1.54526558102717,0.0,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.1293397,501,0.0153704844987333,0.0689169591567641,0.0976867583862936,-0.0870762681229003,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.2596198,1001,0.00321746819053288,0.0531580716322847,0.0591554970260503,0.0316315618935167,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.3900287,1501,0.000852861866403011,0.0475031141731939,0.049126488493901,0.0360587159760703,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.5278482,2001,0.00089717393586463,0.0447374768619179,0.0464049724802144,0.036802214377356,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.6611189,2501,0.000456035657874608,0.0429711796623197,0.0438048006970149,0.0367750194066716,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.7952941,3001,0.000430363095875201,0.0418544931576832,0.0426643872847479,0.0369577888719441,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.9307986,3501,0.000372601803261885,0.0410321383708666,0.0417320615260897,0.0370376900752664,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.2409,4001,0.000234591577756977,0.0404087949355655,0.0408513970867992,0.037058067904134,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.353484,4501,0.000198798480109735,0.0399365697058156,0.0403028578477383,0.0371590986770324,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.467429,5001,0.00010734488822049,0.0395571721196883,0.0397524478253596,0.037203985100231,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.58258,5501,6.11360681757933e-5,0.0392566123659961,0.0393686467576873,0.0372395279283985,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.699426,6001,0.00010008225796403,0.0390304404231205,0.0392192096472831,0.0372943179009036,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.817907,6501,0.0001015652738056,0.0388326756211942,0.0390175737418633,0.037342060860891,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.943812,7001,0.0001053456986978,0.0386802311678952,0.0388777636181922,0.0373997842840052,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
2.068345,7501,6.87763589429748e-5,0.0385383963492184,0.0386632854390516,0.0374363468285535,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
2.192161,8001,5.09474714354037e-5,0.0384291770394204,0.0385229244358089,0.0374545825021354,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
2.316938,8501,3.6879341513829e-5,0.0383375871430478,0.0384067047324614,0.0374916104779675,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
2.442888,9001,6.20755963589835e-5,0.0382659127198147,0.0383788039051223,0.0375390784905995,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
2.578003,9501,2.3935759266639e-5,0.0381978754534893,0.0382420963208609,0.0375550884720516,lamp_cuda,100,10,0.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.000384088,1,0.480376558041652,0.205292926601196,1.16690634441602,0.0,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.1331195,501,0.0116167995933817,0.0498208921107648,0.0720472970649688,-0.0737529913088945,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.2663925,1001,0.0023283238466376,0.0347807103589996,0.0391137232888428,0.0125519703707272,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.4010934,1501,0.000717752455123897,0.0294282541129799,0.0307589662523348,0.0183221167786967,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.5350214,2001,0.000761160548823799,0.0267752507462065,0.028146981342577,0.0188114130443154,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.8508481,2501,0.00062511031161963,0.0251462070584697,0.0263002586125565,0.0189917082012988,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.9634998,3001,0.000541097137967933,0.024042246978266,0.025038193306275,0.0190544556476715,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.076227,3501,0.000341428353297157,0.0232261995063337,0.0238665163293848,0.0191047006273408,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.191407,4001,0.000188128993125795,0.0226033920130369,0.0229421960045082,0.0191778130551777,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.312198,4501,0.000175065457970833,0.0221473972432729,0.0224704341327464,0.0192382168583107,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.429547,5001,0.000241596769013552,0.0217938435342145,0.0222351388119803,0.0193525244093916,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.548937,5501,0.000103594297613251,0.0214757841421877,0.0216654718714431,0.0194133301352911,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.668879,6001,0.000156865181715064,0.0212441351404403,0.021534685234518,0.0194607524787161,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.790746,6501,7.03598979748459e-5,0.0210309024655475,0.0211623635986093,0.0194984555032635,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
1.920269,7001,0.000116938363979456,0.0208693649705447,0.021079911653224,0.0195526614767825,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
2.04509,7501,0.000127489985708341,0.0207332398081312,0.0209628688159671,0.0195914901602397,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
2.173135,8001,0.000114421077045729,0.0206170710612047,0.0208258035195691,0.0196188042057843,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
2.302465,8501,0.000111769295513859,0.0205204872442812,0.0207255261151866,0.0196519458555191,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
2.43292,9001,9.79803917812377e-5,0.0204371586937653,0.0206162052369206,0.019677568173662,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
2.563901,9501,7.96512464681823e-5,0.0203663837804342,0.0205108403507098,0.0197038675885233,lamp_cuda,100,10,0.1,0.0,2.0,LogitGRF/data32_1009.csv,LogitGRF/data32_1007.csv
0.000403381,1,0.689027914119169,0.222997031373044,1.57311904088614,0.0,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.1351535,501,0.0166285650993853,0.0848170812136974,0.116463089450423,-0.0519602573071378,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.269971,1001,0.00543101807444738,0.0699242229547249,0.0801245831819014,0.0499623459841408,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.5866466,1501,0.00158618826921906,0.063994220374798,0.0668320867972983,0.0518544589335842,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.7025705,2001,0.00149205023381181,0.0613572752552082,0.0640613959905311,0.0532148706062942,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.8161801,2501,0.00113811000623258,0.0597388638969967,0.0618375454103716,0.0536012777604294,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
0.9308299,3001,0.000525771802733193,0.0585751949828185,0.0595471483015673,0.0536053946849403,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.046499,3501,0.000697654633884798,0.0578339825404748,0.0591332996944914,0.053988199539931,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.165219,4001,0.000494220360555426,0.0572247347094777,0.0581083940853179,0.0540708797171534,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.289554,4501,0.000447049233108246,0.0568010686708541,0.0576390739710302,0.0541624167148163,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.41065,5001,0.000390955570317163,0.0564488250625551,0.0571717113993672,0.0542687702499999,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.533108,5501,2.71601525664077e-5,0.0561170128822516,0.0561650282577864,0.054149119740611,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.658375,6001,0.000319190280455955,0.0559450248755784,0.0565367504584171,0.0543875660778877,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.783372,6501,0.000128525110461942,0.0557508422008386,0.0559923890807157,0.0543390150716148,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
1.910412,7001,0.000187188795929223,0.0556042574873537,0.0559341963215424,0.0544496014611797,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
2.038859,7501,0.000230879104380338,0.0554992158240843,0.055924619475202,0.0545145255016144,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
2.169332,8001,0.000146161265645439,0.0553879764438172,0.0556494804341448,0.0545344851440086,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
2.30096,8501,7.59628039157826e-5,0.0553006895707416,0.0554374480048358,0.0545171389231237,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
2.434155,9001,7.34703847001519e-5,0.0552417831607384,0.0553798598569519,0.0545654783393588,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
2.567671,9501,4.00919935156893e-5,0.0551802577949334,0.0552512949848358,0.0545761234141885,lamp_cuda,100,10,0.1,0.0,2.0,LogGRF/data32_1010.csv,LogGRF/data32_1001.csv
