time(s),iter,infeas,ot_objective,primal,dual,solver,problemclass,Algorithm,problem_1,problem_2,p
146.7445,30001,1.58394941059099e-09,6.7394606087469,-8.28606276713989,-8.28646723169765,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
147.7351,30201,1.5902527950140202e-09,6.73615439085467,-8.28606276719335,-8.28646727765555,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
148.7259,30401,1.59614183367396e-09,6.73289785913267,-8.28606276724679,-8.28646732356349,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
149.7157,30601,1.6016127732051701e-09,6.72969017185175,-8.2860627673002,-8.28646736935014,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
150.7069,30801,1.6066721608470802e-09,6.72653050786669,-8.28606276735358,-8.28646741507067,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
151.6984,31001,1.61130820850315e-09,6.72341806586094,-8.28606276740695,-8.28646746056494,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
152.6902,31201,1.6155244655192502e-09,6.72035206362325,-8.28606276746028,-8.28646750580657,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
153.6811,31401,1.6193225842601502e-09,6.71733173735481,-8.2860627675136,-8.28646755094004,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
154.673,31601,1.6227275686709002e-09,6.71435634100522,-8.28606276756689,-8.28646759589182,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
155.6645,31801,1.6257303903763802e-09,6.71142514563724,-8.28606276762015,-8.28646764059583,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
156.6561,32001,1.62833143111063e-09,6.70853743881726,-8.28606276767339,-8.28646768508934,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
157.6463,32201,1.6305751107654e-09,6.70569252403187,-8.28606276772661,-8.28646772928426,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
158.6361,32401,1.6324585103228601e-09,6.70288972012931,-8.28606276777981,-8.28646777328427,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
159.6265,32601,1.6339865861116e-09,6.70012836078428,-8.28606276783299,-8.28646781710635,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
160.6172,32801,1.6351794840174302e-09,6.69740779398469,-8.28606276788614,-8.28646786072631,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
161.6067,33001,1.6360224422212101e-09,6.69472738154096,-8.28606276793927,-8.28646790410078,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
162.5973,33201,1.63657342116142e-09,6.6920864986155,-8.28606276799238,-8.28646794730084,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
163.588,33401,1.6367848988880301e-09,6.68948453327227,-8.28606276804547,-8.28646799020981,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
164.5791,33601,1.6366739683294002e-09,6.68692088604526,-8.28606276809854,-8.286468032851,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
165.5707,33801,1.63625284263676e-09,6.68439496952479,-8.28606276815159,-8.28646807518792,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
166.5618,34001,1.6355377545731202e-09,6.68190620796235,-8.28606276820462,-8.28646811723912,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
167.5533,34201,1.6345410975857702e-09,6.67945403689107,-8.28606276825763,-8.2864681589891,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
168.5449,34401,1.6332756802494201e-09,6.6770379027626,-8.28606276831063,-8.28646820033181,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
169.5375,34601,1.6317770220369201e-09,6.6746572625994,-8.2860627683636,-8.28646824143638,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
170.5298,34801,1.6300040756232202e-09,6.67231158366212,-8.28606276841655,-8.2864682822157,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
171.5223,35001,1.6279611092208902e-09,6.67000034312999,-8.28606276846948,-8.28646832275143,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
172.5144,35201,1.6256916671064602e-09,6.6677230277959,-8.2860627685224,-8.28646836301198,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
173.507,35401,1.62315016362689e-09,6.66547913377339,-8.2860627685753,-8.2864684029687,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
174.5006,35601,1.6203419683679901e-09,6.66326816621682,-8.28606276862818,-8.28646844259336,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
175.4949,35801,1.6172975172699701e-09,6.661089639053,-8.28606276868104,-8.28646848178373,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
176.4891,36001,1.61400727961977e-09,6.65894307472376,-8.28606276873389,-8.2864685205999,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
177.4839,36201,1.6105105023840501e-09,6.6568280039402,-8.28606276878672,-8.28646855906211,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
178.4788,36401,1.6068259035476201e-09,6.6547439654466,-8.28606276883953,-8.28646859725963,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
179.4736,36601,1.6029614890693701e-09,6.65269050579478,-8.28606276889233,-8.28646863511757,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
180.4682,36801,1.5989119011135501e-09,6.65066717912725,-8.28606276894511,-8.28646867268843,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
181.4623,37001,1.59466830212463e-09,6.64867354697052,-8.28606276899787,-8.28646871000278,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
182.4583,37201,1.59026070102304e-09,6.64670917803583,-8.28606276905062,-8.28646874708182,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
183.4549,37401,1.5856716003984701e-09,6.64477364802927,-8.28606276910335,-8.28646878379774,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
184.4509,37601,1.5809042370619602e-09,6.64286653946907,-8.28606276915607,-8.28646882008558,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
185.4472,37801,1.5759531619692502e-09,6.64098744151117,-8.28606276920877,-8.28646885573566,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
186.4431,38001,1.5708525646972301e-09,6.63913594978112,-8.28606276926146,-8.28646889097447,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
187.4394,38201,1.5655866436429802e-09,6.63731166621385,-8.28606276931413,-8.2864689257491,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
188.4358,38401,1.5601556994828802e-09,6.63551419889964,-8.28606276936679,-8.28646896011937,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
189.4327,38601,1.55457781744099e-09,6.63374316193621,-8.28606276941944,-8.28646899413359,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
190.4295,38801,1.5488649541802001e-09,6.63199817528706,-8.28606276947207,-8.28646902776737,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
191.4265,39001,1.5430324136139601e-09,6.63027886464571,-8.28606276952468,-8.28646906100016,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
192.4233,39201,1.5370562015960302e-09,6.62858486130536,-8.28606276957729,-8.28646909392173,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
193.6613,39401,1.5309312621122001e-09,6.62691580203323,-8.28606276962988,-8.28646912644966,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
194.6579,39601,1.52466968627321e-09,6.62527132895101,-8.28606276968245,-8.28646915861172,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
195.6547,39801,1.5183102988912901e-09,6.62365108941893,-8.28606276973502,-8.28646919040033,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
196.6512,40001,1.51183428320404e-09,6.62205473592536,-8.28606276978757,-8.28646922167515,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
197.6474,40201,1.5052473867298102e-09,6.6204819259802,-8.28606276984011,-8.28646925254307,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
198.6437,40401,1.49853383473358e-09,6.61893232201176,-8.28606276989263,-8.28646928281214,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
199.6399,40601,1.4917037555745402e-09,6.6174055912696,-8.28606276994515,-8.28646931256935,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
200.6359,40801,1.4847641559702201e-09,6.61590140572909,-8.28606276999765,-8.2864693419942,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
201.6322,41001,1.4777446038621302e-09,6.61441944200004,-8.28606277005014,-8.28646937103555,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
202.6276,41201,1.4706513328571102e-09,6.61295938123995,-8.28606277010262,-8.28646939979447,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
203.6235,41401,1.4634856330947702e-09,6.61152090906838,-8.28606277015508,-8.28646942814248,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
204.6199,41601,1.4562502235644101e-09,6.6101037154865,-8.28606277020754,-8.28646945612087,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
205.6158,41801,1.4489600948789601e-09,6.60870749479838,-8.28606277025998,-8.28646948375424,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
206.6115,42001,1.44162177142149e-09,6.60733194553489,-8.28606277031242,-8.28646951103813,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
207.6066,42201,1.43422765268406e-09,6.60597677038155,-8.28606277036484,-8.28646953795119,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
208.6012,42401,1.42678847625939e-09,6.60464167610737,-8.28606277041725,-8.28646956451104,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
209.5958,42601,1.4192771312655902e-09,6.60332637349683,-8.28606277046965,-8.28646959080215,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
210.5904,42801,1.4116852036771502e-09,6.6020305772848,-8.28606277052204,-8.28646961680532,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
211.5853,43001,1.40402168601598e-09,6.60075400609199,-8.28606277057442,-8.28646964247358,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
212.5802,43201,1.3963163394419701e-09,6.59949638236381,-8.2860627706268,-8.2864696678136,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
213.575,43401,1.38855023030219e-09,6.59825743231127,-8.28606277067916,-8.28646969263616,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
214.5696,43601,1.3807506796511301e-09,6.59703688585216,-8.28606277073151,-8.2864697171344,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
215.5633,43801,1.3729199831717002e-09,6.59583447655621,-8.28606277078385,-8.28646974136392,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
216.5572,44001,1.3650716685357101e-09,6.59464994159002,-8.28606277083618,-8.28646976521071,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
217.5508,44201,1.3571982162251302e-09,6.59348302166447,-8.2860627708885,-8.28646978880314,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
218.544,44401,1.3492838934160902e-09,6.59233346098435,-8.28606277094082,-8.28646981201241,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
219.5372,44601,1.3413599801883202e-09,6.59120100719713,-8.28606277099312,-8.28646983493114,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
220.5313,44801,1.3334053230052602e-09,6.5900854113459,-8.28606277104542,-8.28646985752476,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
221.5256,45001,1.3254490498934001e-09,6.58898642782184,-8.2860627710977,-8.28646987992065,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
222.5202,45201,1.31749882610111e-09,6.58790381431765,-8.28606277114998,-8.2864699020367,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
223.5147,45401,1.3096097567798e-09,6.5868373317842,-8.28606277120225,-8.28646992379732,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
224.5091,45601,1.30174702959361e-09,6.58578674438572,-8.28606277125451,-8.2864699451399,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
225.5033,45801,1.29388157965729e-09,6.58475181945762,-8.28606277130676,-8.28646996598284,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
226.4979,46001,1.2860149421943202e-09,6.58373232746528,-8.28606277135901,-8.28646998624863,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
227.4919,46201,1.2781899297667502e-09,6.58272804196301,-8.28606277141125,-8.28647000620667,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
228.486,46401,1.27036424834578e-09,6.58173873955419,-8.28606277146347,-8.28647002585057,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
229.4799,46601,1.2625599998263802e-09,6.58076419985286,-8.28606277151569,-8.28647004511941,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
230.474,46801,1.25477279229528e-09,6.57980420544532,-8.28606277156791,-8.28647006410604,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
231.4682,47001,1.24703994223621e-09,6.57885854185281,-8.28606277162011,-8.28647008277225,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
232.463,47201,1.23930317100414e-09,6.57792699749503,-8.28606277167231,-8.28647010117951,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
233.458,47401,1.23159147101895e-09,6.57700936365422,-8.2860627717245,-8.2864701191951,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
234.4528,47601,1.2238984901434101e-09,6.57610543443974,-8.28606277177668,-8.2864701368774,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
235.4479,47801,1.2162318798023201e-09,6.57521500675377,-8.28606277182886,-8.28647015421377,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
236.4428,48001,1.2085881905048102e-09,6.57433788025683,-8.28606277188103,-8.28647017132742,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
237.4377,48201,1.2009512315481502e-09,6.57347385733514,-8.28606277193319,-8.28647018819141,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
238.4321,48401,1.1933238409941401e-09,6.57262274306624,-8.28606277198535,-8.28647020478278,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
239.4262,48601,1.1856820121604601e-09,6.57178434518841,-8.2860627720375,-8.28647022107639,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
240.4206,48801,1.17807271565322e-09,6.57095847406723,-8.28606277208964,-8.28647023706854,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
241.4147,49001,1.17046767276926e-09,6.57014494266485,-8.28606277214178,-8.2864702526906,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
242.409,49201,1.1628913249221002e-09,6.56934356650906,-8.2860627721939,-8.28647026804141,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
243.4026,49401,1.15536207515612e-09,6.56855416366198,-8.28606277224603,-8.28647028309103,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
244.3966,49601,1.14785913157719e-09,6.567776554691,-8.28606277229814,-8.28647029784739,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
245.3906,49801,1.1403916843640402e-09,6.56701056263819,-8.28606277235026,-8.28647031236256,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
246.3846,50001,1.13295959157427e-09,6.56625601299083,-8.28606277240236,-8.28647032666029,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
247.379,50201,1.12553478965786e-09,6.56551273365305,-8.28606277245446,-8.28647034069473,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
248.3733,50401,1.1180984944056001e-09,6.56478055491648,-8.28606277250655,-8.28647035456395,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
249.3675,50601,1.11070431502061e-09,6.56405930943256,-8.28606277255864,-8.28647036811896,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
250.362,50801,1.10331629525243e-09,6.56334883218365,-8.28606277261072,-8.28647038124872,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
251.3564,51001,1.09595315377705e-09,6.56264896045594,-8.2860627726628,-8.28647039414319,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
252.3508,51201,1.08864319170671e-09,6.5619595338121,-8.28606277271487,-8.28647040666686,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
253.3456,51401,1.0814156523728201e-09,6.56128039406365,-8.28606277276693,-8.28647041878311,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
254.34,51601,1.07424246559816e-09,6.56061138524474,-8.28606277281899,-8.28647043079146,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
255.3344,51801,1.0670847524959202e-09,6.55995235358506,-8.28606277287105,-8.28647044263075,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
256.3286,52001,1.05996848144286e-09,6.55930314748368,-8.2860627729231,-8.28647045421862,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
257.3227,52201,1.0528959838869902e-09,6.55866361748365,-8.28606277297514,-8.28647046553664,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
258.3173,52401,1.0458789357844801e-09,6.55803361624504,-8.28606277302718,-8.28647047648583,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
259.3116,52601,1.03894044362491e-09,6.55741299852062,-8.28606277307921,-8.2864704871874,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
260.3062,52801,1.03205049299909e-09,6.55680162113009,-8.28606277313124,-8.28647049772013,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
261.3012,53001,1.0252284450744202e-09,6.55619934293455,-8.28606277318326,-8.2864705081828,extragrad_dual_ctransfer,ClassicImages,LAMP,data64_1002.csv,data64_1006.csv,2.0
